,lat,lng,District
10570,-0.0612414,51.4277759,Lewisham London Boro
10571,-2.565499,52.595099,Shropshire
10572,-0.3324024,51.609608,Harrow London Boro
10573,-0.227007,51.416111,Merton London Boro
10574,-0.97052,50.78682,Havant District (B)
10575,0.4613773,51.3583731,Tonbridge and Malling District (B)
10576,-2.224526,51.3175713,Wiltshire
10577,-0.3872818,52.7687579,South Holland District
10578,-1.5645653,55.1845372,Northumberland
10579,-0.3126502,51.3581871,Elmbridge District (B)
10580,-0.2526988,51.5478047,Brent London Boro
10581,0.4426607,51.7471287,Epping Forest District
10582,-1.940182,52.497244,Birmingham District (B)
10583,0.147155,52.617488,Fenland District
10584,-1.824704,52.461472,Birmingham District (B)
10585,-1.159875,52.959646,City of Nottingham (B)
10586,-1.924554,52.514451,Birmingham District (B)
10587,1.020755,52.514861,Broadland District
10588,1.5339251,52.7106792,North Norfolk District
10589,-2.5061576,53.4951077,Wigan District (B)
10590,-2.5608841,53.4554176,Warrington (B)
10591,-2.1796645,53.8586668,Pendle District (B)
10592,-2.578327,53.702816,Blackburn with Darwen (B)
10593,-3.0335277,53.9183775,Blackpool (B)
10594,-2.510832,51.320031,Bath and North East Somerset
10595,-2.7435461,51.1230041,Mendip District
10596,0.915041,51.398811,Swale District (B)
10597,-0.901883,51.468302,Wokingham (B)
10598,-4.1287353,50.3897773,City of Plymouth (B)
10599,0.670394,51.731111,Maldon District (B)
10600,-3.027858,53.748789,Blackpool (B)
10601,-2.238158,53.380834,Stockport District (B)
10602,-4.135596,50.38153,City of Plymouth (B)
10603,-3.533796,50.47125,Torbay (B)
10604,-2.2543235,53.7812315,Burnley District (B)
10605,-3.4824238,54.7080659,Allerdale District (B)
10606,-2.475945,53.767272,Blackburn with Darwen (B)
10607,-1.058363,53.480035,Doncaster District (B)
10608,-0.923834,52.245254,West Northamptonshire
10609,-3.0025802,53.3455149,Wirral District (B)
10610,-2.049516,53.656368,Rochdale District (B)
10611,-2.841071,53.388752,Liverpool District (B)
10612,-1.144929,53.331595,Bassetlaw District
10613,-2.3294685,53.6991759,Blackburn with Darwen (B)
10614,-1.6541842,52.6946294,Lichfield District
10615,0.298927,51.541953,Havering London Boro
10616,-0.806116,51.832554,Buckinghamshire
10617,0.0751239,52.2524565,South Cambridgeshire District
10618,-0.4634839,51.3725101,Elmbridge District (B)
10619,-0.3066005,51.2978675,Mole Valley District
10620,-1.5025505,53.8296356,Leeds District (B)
10621,-2.2953434,53.5584641,Bury District (B)
10622,-4.057466,50.391483,City of Plymouth (B)
10623,-2.648773,51.635994,South Gloucestershire
10624,-1.423492,54.990534,South Tyneside District (B)
10625,-0.30834,53.749938,City of Kingston upon Hull (B)
10626,-2.8388909,53.1950635,Cheshire West and Chester (B)
10627,-1.191978,53.570413,Doncaster District (B)
10628,-2.9167849,53.2748972,Cheshire West and Chester (B)
10629,-1.4098069,54.897378,Sunderland District (B)
10630,-2.485715,53.710769,Blackburn with Darwen (B)
10631,-2.229222,53.828379,Pendle District (B)
10632,0.189339,51.898699,East Hertfordshire District
10633,-0.332577,51.562035,Harrow London Boro
10634,-0.938076,53.329307,Bassetlaw District
10635,-0.6662279,51.4107281,Windsor and Maidenhead (B)
10636,-2.2311285,53.4316799,Manchester District (B)
10637,-3.5222614,50.7302332,Exeter District (B)
10638,-1.338569,54.764603,County Durham
10639,0.565701,51.895644,Braintree District
10640,-1.0764992,50.7838392,City of Portsmouth (B)
10641,-3.5401685,54.6385875,Allerdale District (B)
10642,-1.7846156,51.5473514,Swindon (B)
10643,-1.589565,54.853806,County Durham
10644,-1.589565,54.853806,County Durham
10645,-1.7856872,54.9669082,Gateshead District (B)
10646,-1.5785685,54.900147,Gateshead District (B)
10647,-1.6016651,54.8793495,County Durham
10648,-1.599482,54.929747,Gateshead District (B)
10649,-1.5724873,54.8971692,Gateshead District (B)
10650,-1.242944,54.6727644,Hartlepool (B)
10651,-1.3351631,54.8311834,County Durham
10652,-1.5912276,54.619575,County Durham
10653,-1.1135567,53.9886865,York (B)
10654,-1.750698,52.246424,Warwick District
10655,-3.0220861,53.3501246,Wirral District (B)
10656,-1.3755356,50.986375,Eastleigh District (B)
10657,-1.181019,52.96018,City of Nottingham (B)
10658,-1.181019,52.96018,City of Nottingham (B)
10659,-2.7302687,53.2956466,Cheshire West and Chester (B)
10660,-1.524232,53.8322761,Leeds District (B)
10661,-0.817445,51.820009,Buckinghamshire
10662,-1.573972,52.347239,Warwick District
10663,0.5494107,50.8619755,Hastings District (B)
10664,-2.194486,52.182355,County of Herefordshire
10665,-1.1743407,52.9919119,City of Nottingham (B)
10666,0.030849,51.40958,Bromley London Boro
10667,-1.266979,53.134972,North East Derbyshire District
10668,-1.3044774,53.4957586,Doncaster District (B)
10669,-2.377508,52.764309,Telford and Wrekin (B)
10670,-2.3002712,53.3033479,Cheshire East (B)
10671,-1.2966473,53.5855485,Wakefield District (B)
10672,-2.1052765,53.3482276,Cheshire East (B)
10673,-1.2702287,53.1356121,North East Derbyshire District
10674,-2.382316,53.582459,Bolton District (B)
10675,0.1547693,52.1986693,Cambridge District (B)
10676,-0.4136661,53.1665415,North Kesteven District
10677,-1.572502,53.826499,Leeds District (B)
10678,-2.837009,53.1852875,Cheshire West and Chester (B)
10679,-1.932034,50.771691,"Bournemouth, Christchurch and Poole"
10680,-3.0349257,53.9238033,Blackpool (B)
10681,-1.4067361,52.6231878,Hinckley and Bosworth District (B)
10682,-2.7607782,50.7113412,Dorset
10683,-2.9833156,53.4470407,Sefton District (B)
10684,-2.989051,53.848725,Blackpool (B)
10685,-3.0133456,53.4654106,Sefton District (B)
10686,-2.72868,53.686779,South Ribble District (B)
10687,-2.6186545,53.6576375,South Ribble District (B)
10688,-2.335009,51.039457,Dorset
10689,-2.231027,53.780892,Burnley District (B)
10690,-2.234177,53.779789,Burnley District (B)
10691,-2.234088,53.780055,Burnley District (B)
10692,-0.3291079,51.6100468,Harrow London Boro
10693,-0.4994752,51.3372948,Woking District (B)
10694,-1.319862,54.737449,County Durham
10695,-2.9264761,53.3741418,Liverpool District (B)
10696,-3.5589324,50.4496904,Torbay (B)
10697,-0.1662521,52.3354245,Huntingdonshire District
10698,-0.4505447,53.7258824,East Riding of Yorkshire
10699,-2.573488,53.4647098,Wigan District (B)
10700,-2.573488,53.464726,Wigan District (B)
10701,-3.0241218,53.6081682,Sefton District (B)
10702,-2.913468,53.40056,Liverpool District (B)
10703,-2.9264761,53.3741418,Liverpool District (B)
10704,-1.213237,53.138683,Newark and Sherwood District
10705,-0.2643779,51.617331,Barnet London Boro
10706,0.1393845,51.430994,Bexley London Boro
10707,-2.6695292,53.3315992,Halton (B)
10708,-2.7362836,53.3416688,Halton (B)
10709,-0.1266808,51.0581799,Mid Sussex District
10710,-1.71332,54.881515,County Durham
10711,-0.1527477,51.3708209,Croydon London Boro
10712,1.1044196,51.368183,Thanet District
10713,-3.1967441,50.9852135,Somerset West and Taunton District
10714,-1.0995478,53.9496982,York (B)
10715,-2.503757,51.487498,South Gloucestershire
10716,-2.4911421,51.2535514,Mendip District
10717,-0.9830294,51.4518053,Reading (B)
10718,0.011975,51.520311,Newham London Boro
10719,0.0295,51.527984,Newham London Boro
10720,-1.2441323,52.7408599,Charnwood District (B)
10721,-1.1388584,52.6628081,City of Leicester (B)
10722,-1.141433,52.61064,City of Leicester (B)
10723,-1.1403847,52.6106054,City of Leicester (B)
10724,0.46238,51.39259,Medway (B)
10725,-2.2309586,53.8280887,Pendle District (B)
10726,-0.180359,51.35439,Reigate and Banstead District (B)
10727,-3.195149,50.797797,East Devon District
10728,-3.195149,50.797797,East Devon District
10729,-3.192645,50.798102,East Devon District
10730,-0.130344,51.45781,Lambeth London Boro
10731,0.7026789,51.5479203,Southend-on-Sea (B)
10732,-2.9815961,51.3368592,North Somerset
10733,1.4016171,52.8153501,North Norfolk District
10734,-0.010612,51.469004,Lewisham London Boro
10735,-1.9212362,53.2563659,High Peak District (B)
10736,-2.2867709,53.5185945,Bury District (B)
10737,-0.3008979,51.7816962,St. Albans District (B)
10738,-1.132527,52.952222,City of Nottingham (B)
10739,-0.060782,51.423065,Bromley London Boro
10740,-2.337434,51.377563,Bath and North East Somerset
10741,0.277514,51.132474,Tunbridge Wells District (B)
10742,-1.4364681,52.3988161,Coventry District (B)
10743,-0.1356509,50.9235507,Mid Sussex District
10744,-2.580283,51.459686,City of Bristol (B)
10745,-0.025646,51.508638,Tower Hamlets London Boro
10746,-0.025646,51.508638,Tower Hamlets London Boro
10747,-2.204499,52.5265957,South Staffordshire District
10748,-4.528616,50.842539,Cornwall
10749,-0.127887,50.8429087,The City of Brighton and Hove (B)
10750,-1.3587563,53.4721051,Rotherham District (B)
10751,-1.2107142,53.3729779,Rotherham District (B)
10752,-1.34333,53.439602,Rotherham District (B)
10753,-1.2252844,53.4282788,Rotherham District (B)
10754,-1.343848,53.4918552,Rotherham District (B)
10755,-1.377845,53.4510849,Rotherham District (B)
10756,-1.5378295,54.5212283,Darlington (B)
10757,-0.6423946,53.1272065,North Kesteven District
10758,-1.4716383,53.2284206,North East Derbyshire District
10759,-2.339609,53.487401,Salford District (B)
10760,0.255054,50.795968,Eastbourne District (B)
10761,-1.156771,50.657683,Isle of Wight
10762,0.1647671,50.9245577,Wealden District
10763,0.012981,51.632232,Waltham Forest London Boro
10764,-0.01955,51.59034,Waltham Forest London Boro
10765,-1.158617,52.974472,City of Nottingham (B)
10766,-3.5518098,50.4644723,Torbay (B)
10767,0.477359,52.654732,King's Lynn and West Norfolk District (B)
10768,-0.077313,51.414336,Croydon London Boro
10769,-0.3815737,50.8127114,Worthing District (B)
10770,-3.0011202,52.4826199,Shropshire
10771,0.458635,52.081534,Braintree District
10772,-1.0968076,52.6130636,Oadby and Wigston District (B)
10773,0.278504,51.12704,Tunbridge Wells District (B)
10774,-0.9610966,53.6079992,Doncaster District (B)
10775,-1.036735,53.55933,Doncaster District (B)
10776,-1.036735,53.55933,Doncaster District (B)
10777,-1.0903132,53.4076973,Bassetlaw District
10778,-3.4381643,50.682108,East Devon District
10779,-1.2261102,54.5213616,Middlesbrough (B)
10780,-2.4397465,50.7129246,Dorset
10781,-1.8771178,52.4205296,Birmingham District (B)
10782,-2.5988236,53.4320502,Warrington (B)
10783,-2.447046,53.103655,Cheshire East (B)
10784,-1.696865,50.749834,"Bournemouth, Christchurch and Poole"
10785,-1.6957447,50.7498491,"Bournemouth, Christchurch and Poole"
10786,-1.7991587,50.7409903,"Bournemouth, Christchurch and Poole"
10787,-0.0844378,53.520181,North East Lincolnshire (B)
10788,-0.168703,53.5470503,North East Lincolnshire (B)
10789,-0.0927348,53.550052,North East Lincolnshire (B)
10790,-0.1227137,53.5401702,North East Lincolnshire (B)
10791,-0.717987,51.259076,Guildford District (B)
10792,-1.2138757,53.0462958,Gedling District (B)
10793,-1.7277731,53.8090291,Bradford District (B)
10794,-0.7753539,50.8523178,Chichester District
10795,-0.1663149,51.1681188,Reigate and Banstead District (B)
10796,-2.3215701,53.4894733,Salford District (B)
10797,0.548226,50.853016,Hastings District (B)
10798,-2.180174,53.465466,Manchester District (B)
10799,-0.7170248,52.3059167,North Northamptonshire
10800,-0.571922,51.4317648,Windsor and Maidenhead (B)
10801,-0.0593017,51.4928777,Southwark London Boro
10802,-1.5281043,54.1334985,Leeds District (B)
10803,-2.2454771,53.4299434,Manchester District (B)
10804,-0.1488615,51.2556507,Reigate and Banstead District (B)
10805,1.490211,52.213795,East Suffolk District
10806,-1.342962,53.42733,Rotherham District (B)
10807,-1.668205,55.0125127,Newcastle upon Tyne District (B)
10808,-1.321234,50.927261,Eastleigh District (B)
10809,-1.4882586,53.3699923,Sheffield District (B)
10810,-0.6089802,51.191153,Waverley District (B)
10811,-1.5543072,54.5402615,Darlington (B)
10812,-0.1055113,51.2897595,Tandridge District
10813,-2.832217,54.067102,Lancaster District (B)
10814,-1.5893428,51.6558242,Vale of White Horse District
10815,1.3271789,51.9584035,East Suffolk District
10816,-1.0698035,53.7865604,East Riding of Yorkshire
10817,-1.9966942,54.072049,Bradford District (B)
10818,-0.399306,51.3827835,Elmbridge District (B)
10819,-1.483064,52.421001,Coventry District (B)
10820,-0.207537,51.32222,Reigate and Banstead District (B)
10821,-0.0618426,51.4686306,Southwark London Boro
10822,-1.5599668,53.8179777,Leeds District (B)
10823,-1.402828,53.2189098,North East Derbyshire District
10824,-0.5503917,51.3160486,Woking District (B)
10825,-3.040247,53.395075,Wirral District (B)
10826,-1.947342,52.471401,Birmingham District (B)
10827,-2.2462851,53.5174984,Manchester District (B)
10828,-1.9054314,52.4712494,Birmingham District (B)
10829,-0.372412,51.283657,Mole Valley District
10830,-5.088479,50.412271,Cornwall
10831,-3.369563,54.6605178,Allerdale District (B)
10832,-1.2150934,54.5222433,Middlesbrough (B)
10833,-1.495671,52.879103,City of Derby (B)
10834,-1.5301504,53.7813013,Leeds District (B)
10835,-0.4329659,51.2630631,Guildford District (B)
10836,-0.3351481,51.3869523,Elmbridge District (B)
10837,-1.805846,52.483876,Birmingham District (B)
10838,-4.106953,50.389684,City of Plymouth (B)
10839,-1.874279,52.441041,Birmingham District (B)
10840,-0.4986632,51.4284576,Spelthorne District (B)
10841,-1.3110965,54.5902037,Stockton-on-Tees (B)
10842,-1.605323,55.007398,Newcastle upon Tyne District (B)
10843,-2.0707304,53.5489481,Oldham District (B)
10844,-0.029968,51.543395,Hackney London Boro
10845,-0.4096135,54.2771634,Scarborough District (B)
10846,-1.601035,54.938144,Gateshead District (B)
10847,-0.131501,51.49575,City of Westminster London Boro
10848,-0.0436675,51.491287,Southwark London Boro
10849,-1.8086003,53.7236731,Calderdale District (B)
10850,-3.036054,53.424882,Wirral District (B)
10851,-0.064258,51.527878,Tower Hamlets London Boro
10852,-1.5879921,53.7852978,Leeds District (B)
10853,-2.28962,53.39229,Manchester District (B)
10854,-1.7902743,53.757941,Bradford District (B)
10855,-0.1123467,51.5642539,Islington London Boro
10856,-4.221198,50.4102728,Cornwall
10857,0.666105,51.541886,Southend-on-Sea (B)
10858,-0.1129255,50.8370287,The City of Brighton and Hove (B)
10859,-1.885715,52.410576,Birmingham District (B)
10860,-1.6894061,53.9045763,Leeds District (B)
10861,-0.3668298,51.4081796,Elmbridge District (B)
10862,-0.3193904,51.2968288,Mole Valley District
10863,-1.321413,52.067703,West Northamptonshire
10864,-2.9741991,53.641789,Sefton District (B)
10865,-2.1453357,53.931421,Pendle District (B)
10866,-1.748224,53.642111,Kirklees District (B)
10867,-1.9941648,53.8993131,Bradford District (B)
10868,-1.86402,53.719686,Calderdale District (B)
10869,-1.4531499,52.392835,Coventry District (B)
10870,-1.312,52.974917,Erewash District (B)
10871,-1.509876,55.001759,North Tyneside District (B)
10872,-1.877898,52.542092,Birmingham District (B)
10873,-0.0743604,51.481054,Southwark London Boro
10874,-2.2421515,53.5067118,Manchester District (B)
10875,-2.3845176,51.3930452,Bath and North East Somerset
10876,1.1372599,52.088451,Ipswich District (B)
10877,-0.0646708,51.2524364,Tandridge District
10878,1.238126,52.059482,East Suffolk District
10879,-0.017431,51.172911,Tandridge District
10880,-1.4940832,54.9808998,South Tyneside District (B)
10881,-0.092696,50.841673,The City of Brighton and Hove (B)
10882,-1.7090233,53.8763586,Leeds District (B)
10883,-1.492812,53.3624816,Sheffield District (B)
10884,-0.207537,51.32222,Reigate and Banstead District (B)
10885,-0.028796,51.133174,Mid Sussex District
10886,-4.0860358,50.3589902,City of Plymouth (B)
10887,-3.0431508,53.8151175,Blackpool (B)
10888,-1.7673766,53.7845033,Bradford District (B)
10889,-2.20231,53.7011302,Calderdale District (B)
10890,-2.2881248,53.7332217,Burnley District (B)
10891,-1.5683902,50.9190764,New Forest District
10892,-1.8051385,50.7582932,"Bournemouth, Christchurch and Poole"
10893,-1.480428,52.89912,City of Derby (B)
10894,-1.479987,52.8987223,City of Derby (B)
10895,-1.0774468,53.8366662,York (B)
10896,-0.4006732,54.2688658,Scarborough District (B)
10897,-2.481793,51.323382,Bath and North East Somerset
10898,-1.4194416,51.7251587,West Oxfordshire District
10899,-4.12717,50.3761795,City of Plymouth (B)
10900,-2.03134,52.612127,Walsall District (B)
10901,1.1202943,52.382281,East Suffolk District
10902,1.3080151,52.5215051,Norwich District (B)
10903,-2.157059,53.6301287,Rochdale District (B)
10904,-2.2790706,53.4415906,Manchester District (B)
10905,-2.2406331,53.5181211,Manchester District (B)
10906,-2.1006845,53.711775,Calderdale District (B)
10907,-0.0286711,51.8131454,East Hertfordshire District
10908,-1.7008187,55.0058642,Newcastle upon Tyne District (B)
10909,-1.5848314,54.9128393,Gateshead District (B)
10910,-1.3701452,54.9269601,Sunderland District (B)
10911,-1.7609498,54.9741769,Gateshead District (B)
10912,-1.6094251,55.2961408,Northumberland
10913,-1.5309413,54.8803642,Sunderland District (B)
10914,-1.6049381,55.0017509,Newcastle upon Tyne District (B)
10915,-1.0025328,53.9584826,York (B)
10916,-0.4304684,54.0007348,East Riding of Yorkshire
10917,-1.1553043,54.0238066,York (B)
10918,-1.0853891,54.0191456,York (B)
10919,-1.9910995,55.7552967,Northumberland
10920,-1.7322441,54.4115802,County Durham
10921,-1.8723292,54.9665176,Northumberland
10922,0.485354,52.9090647,King's Lynn and West Norfolk District (B)
10923,-2.8760394,54.0634198,Lancaster District (B)
10924,-0.688601,50.783181,Arun District
10925,-2.2603144,53.4098675,Manchester District (B)
